sender_known_malicious,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,sender_name_similarity_to_vip,spf_result,dkim_result,dmarc_result,reverse_dns_valid,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_components_detected_malicious,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_count,dns_morphing_detected,domain_tech_stack_match_score,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,is_high_risk_role_targeted,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,tls_version,Analysis_of_the_qrcode_if_present,Final Classification,warning_risk,Binary_Label
False,0.500806084,True,0.453308121,False,0.8401059904,fail,fail,none,False,False,False,0.0921802772,0,False,False,1,4,0,0.0928283458,0.1159096383,False,True,False,False,0.1127386754,False,1,0.2284073223,0.0564537169,,False,False,0.4129100921,True,True,0.4976749798,False,0.6079951726,0.6455121194,0.5025389703,True,5,False,0.3050577103,True,0.5044850194,self_signed,0.2300805826,0.5010255756,False,False,True,True,sensitive_data_request,0.3920523618,False,False,False,0.0862122104,0.3604096583,False,4,False,2,False,TLS 1.3,0,Warning,0.5845404688,Warning
False,0.9013742224,False,0.0630980517,True,0.1008653983,pass,pass,pass,True,False,False,0.011420184,0,False,False,0,0,0,0.0011130469,0.0020046991,False,False,False,False,0.0096676051,False,0,0.0970540692,0.0005896689,,False,False,0.9940071923,False,False,0.7560706699,False,0.0301594015,0.0321307535,0.7951767732,False,8,False,0.8684643726,False,0.9520945946,valid,0.0768239513,0.0737293783,False,True,False,False,none,0.1617071485,False,False,False,0.1001859987,0.4105153753,False,3,False,0,False,TLS 1.3,0,No Action,0.0112050576,Not-Warning
True,0.4044526078,False,0.5470215541,True,0.8624749936,fail,neutral,permerror,True,False,False,0.1997947325,0,False,False,0,1,0,0.0019904487,0.132043561,False,False,False,False,0.0062982615,False,0,0.0305254839,0.0199086408,,True,False,0.2061184509,False,True,0.4629160287,False,0.3293202769,0.3744721681,0.2210446675,False,7,False,0.3459262938,False,0.2434414797,expired,0.7656269082,0.4894599289,False,True,True,True,gift_card_request,0.3054038916,False,False,False,0.3518917048,0.3807951917,False,5,False,0,False,TLS 1.0,0,Warning,0.5511688203,Warning
False,0.4902558051,False,0.6823622534,False,0.3424713134,temperror,neutral,temperror,True,False,False,0.3748027927,0,False,False,0,0,2,0.2225603528,0.05821123,False,False,False,False,0.0121603757,False,0,0.1927867276,0.0157990254,,True,False,0.2269453024,False,False,0.3237148532,False,0.3931885644,0.3569672052,0.4807706259,False,3,False,0.5951971452,False,0.5245354625,valid,0.4919245056,0.5685202344,True,True,True,True,none,0.4925396525,False,False,False,0.0404898724,0.4740778748,False,2,False,0,False,,0,Warning,0.5103922279,Warning
False,0.9272637167,False,0.1232177115,True,0.0702751148,pass,pass,pass,True,False,False,0.021371384,0,False,False,0,0,0,0.0238238141,0.0161695258,False,False,False,False,0.0146950794,False,0,0.0148805734,0.0173579689,,False,False,0.8034373003,False,False,0.9762489254,False,0.0355033307,0.0842014999,0.8052936585,False,1,False,0.9110056044,False,0.9976432782,valid,0.0353454483,0.0640166394,True,True,False,False,document_download,0.1670883263,False,False,False,0.0218430119,0.6539204048,False,3,False,0,False,TLS 1.2,0,No Action,0.1788616262,Not-Warning
False,0.9073939309,False,0.0257323948,True,0.0928832729,pass,pass,pass,True,False,False,0.0695873721,0,False,False,0,0,0,0.041041148,0.0228431814,False,False,False,False,0.0019214562,False,0,0.0733934902,0.0258171504,,False,False,0.8899494604,False,False,0.9519491266,False,0.0086779139,0.0267862995,0.9713166328,False,5,False,0.9641488935,False,0.9305737916,valid,0.0282581883,0.0959499352,False,True,True,False,none,0.1302627766,False,False,True,0.0658507261,0.5285971147,False,3,False,0,False,TLS 1.2,0,No Action,0.1500576038,Not-Warning
False,0.9064566285,False,0.0878206608,True,0.1003894313,pass,pass,pass,True,False,False,0.0196713757,0,False,False,0,0,0,0.0151683188,0.0159736649,False,False,False,False,0.0179292454,False,0,0.0275722679,0.0202003103,,False,False,0.9690411737,False,False,0.8903050367,False,0.1384004608,0.0277618346,0.8722952373,False,10,False,0.7959504455,False,0.7507307403,valid,0.069981457,0.0246845152,True,True,False,True,none,0.1437684291,False,False,False,0.0337223954,0.4198700743,False,2,False,0,False,TLS 1.2,0,No Action,0.0634103803,Not-Warning
True,0.398427147,False,0.6813799513,True,0.7936605209,pass,fail,none,True,False,False,0.1913627296,1,False,False,0,0,1,0.2588489478,0.1858186951,False,False,False,False,0.0353329488,False,0,0.1678878133,0.0234899878,,False,True,0.260306769,False,True,0.3533733946,False,0.6177548279,0.4406731005,0.4538073617,True,2,False,0.3530173321,False,0.4168377338,valid,0.5533047976,0.4085398783,False,True,True,True,none,0.2054082084,False,False,False,0.1123653694,0.6494897723,False,4,True,0,False,TLS 1.2,0,Warning,0.507959985,Warning
True,0.3851382039,False,0.4522750665,False,0.5043089234,permerror,fail,pass,True,False,False,0.0510222788,0,False,False,0,0,2,0.1077733892,0.1722495679,False,False,False,False,0.0477190964,False,0,0.1635356364,0.066248756,,True,False,0.3153785173,False,False,0.2462801873,False,0.635033041,0.3537109793,0.2286983986,True,4,False,0.3746940463,False,0.2338653777,self_signed,0.4495132798,0.4280143272,False,False,True,True,invoice_payment,0.4208200122,False,False,False,0.2418293029,0.5311754003,False,2,False,0,False,TLS 1.2,1,Warning,0.6840747889,Warning
False,0.7319204802,False,0.0770331103,True,0.1471659507,pass,pass,pass,True,False,False,0.0864636515,0,False,False,0,0,0,0.0720237831,0.0091134337,False,False,False,False,0.0010538471,False,0,0.0398633287,0.0215451238,,False,False,0.9495240557,False,False,0.8002205394,False,0.1331089282,0.0472275678,0.8011301417,False,6,False,0.8464069246,False,0.7774767279,valid,0.0740047364,0.0078865303,False,True,False,False,none,0.1014230006,False,False,False,0.1148094746,0.6262472438,False,7,False,1,False,TLS 1.2,0,No Action,0.0701673179,Not-Warning
False,0.7360844048,False,0.1155950968,True,0.0640371397,pass,pass,pass,False,False,False,0.0507534109,0,False,False,0,0,0,0.0083184133,0.0191849329,False,False,False,False,0.0206442325,False,0,0.0349168033,0.0098902225,,False,False,0.9180991054,False,False,0.918155894,False,0.0757509372,0.0442576068,0.9319571021,False,2,False,0.8949047502,False,0.9534694899,valid,0.0418766343,0.0528320812,False,True,False,True,meeting_request,0.0854628467,False,False,False,0.1418061249,0.5016749689,False,6,False,0,False,TLS 1.3,0,No Action,0.0414036736,Not-Warning
False,0.7968825094,False,0.1113944394,True,0.0357173855,pass,pass,pass,True,False,False,0.0895503221,0,False,False,0,0,0,0.023540543,0.025828656,False,False,False,False,0.0110955197,False,0,0.000925122,0.0106150527,,False,False,0.7898109208,False,False,0.8973373325,False,0.0586682407,0.0817403552,0.9487000654,False,8,False,0.7829155194,False,0.91157393,valid,0.0052863166,0.0856831964,False,True,False,False,none,0.0118193399,False,False,False,0.0853079063,0.605568896,False,2,False,0,False,TLS 1.3,0,No Action,0.0580308269,Not-Warning
False,0.2626985231,False,0.3579095899,False,0.4232341682,pass,neutral,neutral,False,False,False,0.1956697512,0,False,False,0,2,2,0.0182409783,0.1543597316,False,False,False,False,0.0598019268,False,0,0.2184560542,0.0339841557,,False,False,0.3229434629,False,True,0.2618602465,False,0.7739388971,0.5453215885,0.3318736706,False,0,False,0.5209651511,True,0.4818922083,no_ssl,0.6601052304,0.4764470952,False,False,True,True,credential_request,0.4142795247,False,False,False,0.3642615121,0.4326008451,False,6,False,0,True,,0,Warning,0.598968704,Warning
False,0.7252563691,False,0.1186104811,True,0.0519392727,pass,pass,pass,True,False,False,0.0029710998,0,False,False,0,0,0,0.0107867812,0.0296855014,False,False,False,False,0.0021848061,False,0,0.085049007,0.0208991654,,False,False,0.7910334621,False,False,0.8357773147,False,0.0940869717,0.0439186395,0.9654652155,False,9,False,0.784369061,False,0.8480069626,valid,0.074614529,0.0547377687,False,True,False,False,document_download,0.1550304132,False,False,False,0.1375957578,0.5252086978,False,5,False,0,False,TLS 1.2,0,No Action,0.0811478277,Not-Warning
False,0.308568729,True,0.5473944002,False,0.4427348794,neutral,pass,fail,True,False,False,0.087880938,1,False,False,1,0,0,0.0880182126,0.1422770372,False,False,False,False,0.1193958996,False,1,0.1865527135,0.0282457215,,False,False,0.2387289662,False,False,0.2302711177,False,0.7968836177,0.4214607574,0.2837731765,True,0,False,0.3428175499,True,0.5311794754,no_ssl,0.2191820047,0.2318327931,False,False,True,True,sensitive_data_request,0.3361296856,False,True,False,0.1069964942,0.3604713495,False,4,False,1,False,TLS 1.2,0,Warning,0.8207984871,Warning
False,0.7253850385,False,0.1158706618,True,0.0297944403,pass,pass,neutral,True,False,False,0.0319248099,0,False,False,0,0,0,0.0178986514,0.0081447281,False,False,False,False,0.0122339902,False,0,0.0417371368,0.0295791565,,False,False,0.8452670561,False,False,0.9764020308,False,0.0808686293,0.0443161161,0.8809787301,False,1,False,0.8240162275,False,0.769631774,valid,0.0163072144,0.0103148995,False,True,False,False,none,0.0063437161,False,False,True,0.1244524581,0.5105725848,False,3,False,0,False,TLS 1.2,0,No Action,0.1828156531,Not-Warning
True,0.5006853753,True,0.7965362117,False,0.8063199404,pass,none,neutral,False,False,False,0.351265062,0,False,False,1,0,3,0.0355391593,0.0802897156,False,False,False,True,0.1418952129,False,0,0.2189942359,0.0872295056,,True,False,0.2607907277,True,False,0.2315103716,False,0.7140359819,0.5491590577,0.564967653,True,0,False,0.5753433586,True,0.5675934343,expired,0.2700658675,0.2534689119,False,False,True,True,urgent_callback,0.3659763516,False,False,False,0.155181503,0.6709251408,False,10,False,1,False,TLS 1.0,0,Warning,0.4492610879,Warning
True,0.5797423142,True,0.6788802369,False,0.7949551919,softfail,fail,fail,False,False,False,0.1490872172,0,False,False,0,0,0,0.1879068354,0.1795818533,False,False,False,False,0.1451043496,False,1,0.0159686321,0.062324457,,False,False,0.3559023731,False,True,0.4181270701,False,0.6566982022,0.5566050205,0.2714884843,True,1,False,0.2050475419,False,0.4401213791,self_signed,0.3067690682,0.548947,False,True,False,True,invoice_verification,0.3537521665,False,False,True,0.0656103196,0.3880970243,False,4,False,0,False,,0,Warning,0.8452686883,Warning
False,0.9917571936,False,0.097960469,False,0.0155312902,pass,pass,neutral,True,False,False,0.0973891167,0,False,False,0,0,0,0.0787612734,0.0282986771,False,False,False,False,0.003874855,False,0,0.0352911115,0.0288328994,,False,False,0.7862543179,False,False,0.9212117061,False,0.0602915865,0.0170672193,0.8924444142,False,0,False,0.9640227692,False,0.8553885175,valid,0.0932039936,0.0136736467,False,True,False,False,link_click,0.1878171436,False,False,False,0.0736785711,0.4296137169,False,4,False,0,False,TLS 1.2,0,No Action,0.1455344098,Not-Warning
False,0.8915397132,False,0.082327844,True,0.0224252846,pass,pass,none,True,False,False,0.0884820946,0,False,False,0,0,0,0.0251322754,0.000820424,False,False,False,False,0.0158380845,False,0,0.0024360652,0.0077669602,,False,False,0.8652058432,False,False,0.840649828,False,0.1261801421,0.042325056,0.8295828651,False,3,False,0.7810897831,False,0.9661414077,valid,0.0375175296,0.0314428589,False,True,False,False,none,0.1816238038,False,False,False,0.0632552787,0.3633476168,False,3,False,0,False,TLS 1.3,0,No Action,0.032596352,Not-Warning
False,0.4635899855,True,0.6843127594,False,0.8654858365,fail,permerror,fail,False,False,False,0.2656772377,1,False,False,0,0,2,0.1682159517,0.0306735283,False,False,False,False,0.1422875315,False,0,0.2188379276,0.0809778121,,False,False,0.4399757901,False,True,0.4290761967,False,0.7694871663,0.3414744916,0.5240991477,False,7,False,0.2664987984,True,0.4630699282,invalid,0.2954400188,0.3888053942,False,False,False,True,link_click,0.2586986895,False,False,False,0.3906982832,0.6035116354,False,2,False,0,False,TLS 1.1,0,Warning,0.8094860268,Warning
False,0.2568609013,True,0.3789112197,False,0.8787652108,none,none,neutral,False,False,False,0.191346192,0,False,False,1,1,0,0.1243489274,0.0363778508,False,False,False,False,0.1422163826,False,0,0.1879882073,0.0906844781,,False,False,0.4103783463,False,True,0.3286710104,False,0.3445306337,0.4471680616,0.5788974034,True,4,False,0.5679956196,False,0.4694440171,valid,0.6281382272,0.2952720826,False,False,True,True,credential_request,0.5425350911,False,False,False,0.2708754605,0.4673323964,False,1,False,0,False,,0,Warning,0.7421335431,Warning
True,0.5071026358,True,0.5992271361,False,0.2479047796,neutral,neutral,neutral,True,False,False,0.0332426081,0,False,False,0,0,0,0.2678734724,0.0908259347,False,False,False,False,0.0731985604,False,0,0.2313864138,0.0293145534,,True,False,0.3757230246,False,True,0.3120977554,False,0.6621250982,0.3188060789,0.4467955686,True,7,False,0.5117408505,False,0.5855800285,valid,0.206501659,0.5034277572,True,False,True,False,sensitive_data_request,0.5388687137,False,False,False,0.0247462096,0.5707667883,False,4,True,0,False,TLS 1.2,0,Warning,0.8010526635,Warning
False,0.9420074835,False,0.0692190414,True,0.0504197119,pass,neutral,fail,True,False,False,0.0141994085,0,False,False,0,0,0,0.0621230948,0.0265582224,False,False,False,False,0.0018942256,False,0,0.0769642406,0.0182583157,,False,False,0.994708383,False,False,0.864817624,False,0.0691209701,0.0092045015,0.7654635966,False,9,False,0.7610851451,False,0.8755113604,valid,0.0548303491,0.0486069045,False,True,False,False,link_click,0.1132941132,False,False,True,0.1440145833,0.4479143645,False,4,False,0,False,TLS 1.2,0,No Action,0.0893601465,Not-Warning
False,0.7659754824,False,0.0439430128,True,0.0963568006,pass,pass,pass,True,False,False,0.0844234013,0,False,False,0,0,0,0.0775968622,0.028321202,False,False,False,False,0.009779865,False,0,0.0954752597,0.0150741773,,False,False,0.8407372286,False,False,0.9690326355,False,0.1192006156,0.0657019333,0.8769818,False,3,False,0.8336687088,False,0.9295812859,valid,0.0894713283,0.0882104688,True,True,False,False,link_click,0.1740760292,False,False,False,0.0227944567,0.7110915778,False,2,False,0,False,TLS 1.3,0,No Action,0.1854090428,Not-Warning
True,0.2319515987,True,0.3153138179,False,0.4031049062,neutral,neutral,pass,False,True,False,0.057080512,1,False,False,0,0,0,0.1075994365,0.0635702265,True,False,False,False,0.1467337329,False,1,0.2318509009,0.0122169043,,False,False,0.3117433581,False,False,0.2399477362,False,0.5763372397,0.3191976795,0.4012857343,False,9,False,0.4543844083,True,0.5684935488,self_signed,0.7727881925,0.6254166473,False,False,True,True,document_download,0.279390918,False,False,True,0.3658541779,0.610517398,False,3,False,2,False,TLS 1.3,0,Warning,0.4885841452,Warning
True,0.4224369969,True,0.5857324534,True,0.7204777833,fail,none,fail,True,False,False,0.3266756528,1,False,False,3,1,1,0.137246239,0.0807398087,False,False,False,False,0.0966396346,False,2,0.0721829767,0.0837764881,,False,False,0.3781179514,True,False,0.3041498761,False,0.3512338094,0.3523849406,0.347507634,True,2,False,0.3742242879,False,0.4702430868,self_signed,0.6409577124,0.2244050841,True,True,True,True,link_click,0.366050977,False,False,False,0.1432500338,0.6614646447,True,4,False,0,False,TLS 1.2,0,Warning,0.8189349744,Warning
True,0.4870676452,False,0.6654659687,False,0.6649006746,fail,pass,none,True,False,False,0.1074147353,0,False,False,0,0,0,0.2047655778,0.0096818522,True,False,False,False,0.12864774,False,0,0.2874095308,0.0202318206,,False,True,0.3949991598,False,False,0.2822058374,False,0.4251946393,0.4487375071,0.5615201075,True,2,False,0.4797765486,True,0.4621940914,self_signed,0.2006517822,0.4384033541,True,True,True,True,invoice_verification,0.5268436108,False,False,False,0.0283313222,0.4532279703,False,1,False,2,True,TLS 1.3,0,Warning,0.4665731156,Warning
False,0.9428129842,False,0.0676589314,True,0.0695879997,neutral,pass,none,True,False,False,0.0795364773,0,False,False,0,0,0,0.0635753043,0.0215813424,False,False,False,False,0.0252404763,False,0,0.0175552444,0.0062041155,,False,False,0.8986519394,False,False,0.9001980202,False,0.1084012421,0.0515494658,0.8586448609,False,2,False,0.889046631,False,0.8861691304,valid,0.096714373,0.0566218978,True,True,False,False,link_click,0.1436368821,False,False,False,0.0581736768,0.6751879906,False,4,False,0,False,TLS 1.3,0,No Action,0.0235077629,Not-Warning
False,0.2631789729,True,0.3640114218,True,0.8631595401,pass,pass,permerror,False,False,False,0.3634262504,0,False,False,0,0,5,0.2728630296,0.0693180297,False,False,False,False,0.0665197522,False,0,0.2654929099,0.0586912787,,True,False,0.2812685747,False,False,0.2982252037,False,0.3524889841,0.6432085189,0.4143136476,False,5,True,0.4060879435,True,0.5727190592,no_ssl,0.552128926,0.6340367018,True,True,False,True,invoice_payment,0.3675210857,False,False,False,0.1346173939,0.4353791135,True,1,False,1,False,TLS 1.3,0,Warning,0.8224830244,Warning
False,0.2766105664,True,0.5979422586,False,0.6393973546,neutral,fail,permerror,False,False,False,0.1914531802,0,True,False,0,0,0,0.1914955616,0.1107951509,False,False,False,False,0.0289733139,False,0,0.0053227845,0.0515765028,,False,False,0.2086334943,False,True,0.320102687,False,0.7421539699,0.6040940213,0.4335953165,False,2,False,0.3386717796,True,0.4194498843,invalid,0.7350192535,0.3301061525,False,False,False,True,bank_detail_update,0.3671425267,False,False,False,0.1965693828,0.3403905007,False,3,True,1,False,TLS 1.3,0,Warning,0.5518351035,Warning
False,0.8856976312,False,0.0450738914,True,0.1392153988,none,pass,pass,True,False,False,0.005397265,0,False,False,0,0,0,0.0637042442,0.0029919938,False,False,False,False,0.0232307035,False,0,0.0805383699,0.0260344581,,False,False,0.8744114027,False,False,0.8397586475,False,0.0477851782,0.0914074316,0.9299772748,False,5,False,0.9659167328,False,0.7640302614,no_ssl,0.0643185458,0.0612895577,False,True,False,False,link_click,0.1898674114,False,False,False,0.132954574,0.6154779106,False,4,False,1,False,TLS 1.2,0,No Action,0.0229460092,Not-Warning
False,0.9798022207,False,0.1211801646,True,0.1022600212,pass,pass,pass,True,False,False,0.0644056079,0,False,False,0,0,0,0.0153850534,0.0263139306,False,False,False,False,0.0067954373,False,0,0.0212419994,0.0083578585,,False,False,0.8097064969,False,False,0.9543415263,False,0.0721083617,0.0184046433,0.8193099824,False,2,False,0.8897569778,False,0.7895131908,no_ssl,0.0671465307,0.0099518553,False,True,False,False,document_download,0.0929270818,False,True,False,0.0426214497,0.510637098,False,6,False,1,False,TLS 1.3,0,No Action,0.0759479504,Not-Warning
False,0.8367202549,False,0.1340726895,True,0.0670989102,pass,pass,neutral,True,False,False,0.0124380344,0,False,False,0,0,0,0.0610351792,0.0089017838,False,False,False,False,0.0123837672,False,0,0.0625425022,0.0240901752,,False,False,0.9337242744,False,False,0.8092945374,False,0.0404191673,0.0494351216,0.9985632817,False,3,False,0.9063705723,False,0.9020135678,valid,0.0196107547,0.0420619786,True,True,False,False,meeting_request,0.096840584,False,False,False,0.0339106409,0.5622560015,False,2,False,0,False,TLS 1.2,0,No Action,0.1681610023,Not-Warning
False,0.4731318972,True,0.6305406908,False,0.5622389158,softfail,neutral,pass,True,False,False,0.3870449054,0,False,False,0,0,0,0.1525173334,0.0097407336,True,False,True,True,0.0135935289,False,0,0.0946451305,0.0787461716,,False,True,0.2076726177,False,False,0.4898528186,False,0.525372345,0.5076210395,0.5752738426,True,2,False,0.2927170146,False,0.398458738,valid,0.4411309246,0.4862275438,False,False,True,True,credential_request,0.2429250108,False,False,False,0.0270734236,0.387614048,False,11,False,0,False,TLS 1.3,0,Warning,0.7548633873,Warning
False,0.9872206496,False,0.0903807692,True,0.062560365,pass,pass,pass,True,False,False,0.0847613351,0,False,False,0,0,0,0.0778955895,0.0246753837,False,False,False,False,0.0136457536,False,1,0.0736247392,0.0165071843,,False,False,0.8122793259,False,False,0.8889345832,False,0.0768176316,0.0665614705,0.8571179577,False,3,False,0.8145754077,False,0.94382724,valid,0.0706016573,0.0984593689,True,True,False,True,link_click,0.0423171624,False,False,False,0.0854463823,0.3620441763,False,4,False,0,False,TLS 1.2,0,No Action,0.1267513309,Not-Warning
False,0.9372913733,False,0.0541287133,True,0.0458785281,softfail,pass,neutral,False,False,False,0.0362944748,0,False,False,0,0,0,0.0760451381,0.0218630578,False,False,False,False,0.0192951349,False,0,0.0868625546,0.010825171,,False,False,0.8527602427,False,False,0.7749129252,False,0.1451589524,0.0166987362,0.8927413198,False,0,False,0.8921382874,False,0.7924027411,valid,0.0587904357,0.073192579,False,False,False,False,link_click,0.1631289894,False,False,False,0.1418969836,0.6476917763,False,1,False,0,False,TLS 1.3,0,No Action,0.0522044346,Not-Warning
False,0.8410984866,False,0.1481449328,True,0.1038833928,none,pass,pass,True,False,False,0.0643752598,0,False,False,0,0,0,0.0748506659,0.0169475741,False,False,False,False,0.0038580195,False,0,0.0299435129,0.0039925329,,False,False,0.8483282982,False,False,0.941954298,False,0.0229613481,0.085599905,0.7796796881,False,2,False,0.9578034621,False,0.9738080964,valid,0.0972669587,0.0214074383,True,True,False,False,none,0.0290634363,False,False,False,0.1087962858,0.4287465011,False,1,False,0,False,TLS 1.3,0,No Action,0.0560655694,Not-Warning
False,0.1190959365,True,0.4160682269,True,0.2092425377,neutral,none,fail,False,False,False,0.0493333794,1,False,False,0,0,2,0.1602274731,0.0537547449,False,False,False,False,0.0400307668,False,0,0.1215690701,0.058507853,,True,False,0.4371989176,False,False,0.323032323,False,0.7881841165,0.5448821757,0.3446572405,False,4,True,0.3946880242,False,0.300918098,valid,0.5922946276,0.6425782584,False,True,True,True,bank_detail_update,0.5921025518,True,False,True,0.0122597341,0.578430264,False,2,True,3,False,TLS 1.3,0,Warning,0.6379793266,Warning
False,0.9950130755,False,4.82157e-05,False,0.0014628258,softfail,pass,pass,True,False,False,0.0458269459,0,False,False,0,0,0,0.0651672465,0.0041312365,False,False,False,False,0.0036711338,False,0,0.0764271771,0.0039354523,,False,False,0.7542939223,False,False,0.9035221845,False,0.1075065834,0.0302020975,0.927925695,False,2,False,0.9191029743,False,0.8358584442,valid,0.0834178615,0.087843985,True,False,False,False,meeting_request,0.1353103928,False,True,False,0.1399473769,0.4395514151,False,4,False,0,False,TLS 1.3,0,No Action,0.0298618584,Not-Warning
True,0.2798282293,False,0.3702392143,False,0.8582615071,none,pass,temperror,False,False,False,0.1756979187,0,False,False,0,0,1,0.0533037336,0.1605987777,False,False,False,False,0.0964687538,False,0,0.1711286781,0.0910488446,,True,True,0.2330475583,True,True,0.4446702291,False,0.646683706,0.4587085751,0.4308985638,True,1,False,0.3648752073,True,0.5623058949,no_ssl,0.6924745621,0.2152643513,False,False,True,True,invoice_payment,0.3210904232,False,False,False,0.3841425256,0.4564014953,False,2,True,1,False,,0,Warning,0.5236464778,Warning
True,0.4964828326,True,0.394955915,False,0.3819708858,pass,neutral,neutral,True,False,False,0.3366680609,0,False,False,0,0,0,0.0498214185,0.1724480374,False,True,False,False,0.0598584836,False,0,0.1359493042,0.0544542901,,False,False,0.311659499,False,False,0.3020365404,False,0.553543862,0.4294984962,0.365887401,False,7,False,0.3842972676,True,0.242599126,expired,0.5257558671,0.6666337104,False,True,True,True,credential_request,0.4814624246,False,False,False,0.2083663627,0.6006691607,False,2,False,1,False,TLS 1.1,0,Warning,0.7790791258,Warning
False,0.1926049132,False,0.3686502755,False,0.3532967015,temperror,fail,pass,True,False,False,0.2633860035,2,False,False,0,1,3,0.2876087228,0.1267980131,False,False,False,False,0.075963715,False,0,0.2296177343,0.0595352136,,False,False,0.3999836593,False,True,0.2943098592,False,0.3782802248,0.3678000885,0.2623440224,False,5,True,0.4522788989,False,0.313389061,self_signed,0.3917984139,0.3571730109,False,True,True,True,none,0.4900421885,False,False,False,0.318614872,0.3442542946,False,5,False,1,False,TLS 1.1,0,Warning,0.8325943838,Warning
False,0.7908090798,False,0.0736862,False,0.0195005784,pass,neutral,pass,True,False,False,0.017065284,0,False,False,0,0,0,0.0320534996,0.0202869996,False,False,False,False,0.0104645828,False,0,0.0103778409,0.0221647938,,False,False,0.7952200534,False,False,0.925337447,False,0.1230555425,0.0589734537,0.9601300968,False,2,False,0.9076501452,False,0.7813852773,valid,0.0368655761,0.0253155409,False,True,False,False,link_click,0.0467605188,False,False,False,0.1401713593,0.5540460398,False,2,False,0,False,TLS 1.3,0,No Action,0.064802761,Not-Warning
False,0.8570870499,False,0.0635023815,True,0.0147768741,pass,pass,none,False,False,False,0.0490703541,0,False,False,0,0,1,0.0050901185,0.020835815,False,False,False,False,0.0069638118,False,0,0.0358985614,0.002054804,,False,False,0.9455750479,False,False,0.8526489522,False,0.0943460288,0.0034924034,0.8113613593,False,4,False,0.8714123597,False,0.8294122428,valid,0.0387799,0.0019922226,False,True,False,False,none,0.1839257996,False,False,False,0.0945522888,0.74711128,False,10,False,0,False,TLS 1.3,0,No Action,0.1646947362,Not-Warning
False,0.9849748956,False,0.092952703,True,0.0417091355,neutral,pass,pass,True,False,False,0.0552454506,0,False,False,0,0,0,0.0020605793,3.8822e-05,False,False,False,False,0.0212865258,False,0,0.0163542971,0.0136009326,,False,False,0.7954294081,False,False,0.9397176131,False,0.0441353915,0.0676257218,0.970129634,False,9,False,0.9561388456,False,0.966651635,valid,0.0201561249,0.0907222409,False,True,False,False,none,0.0312663758,False,False,False,0.0875541111,0.3696116177,False,7,False,0,False,TLS 1.2,0,No Action,0.1031371478,Not-Warning
False,0.2281036029,False,0.7432664264,False,0.5309949055,neutral,none,neutral,True,False,False,0.2522332591,0,False,False,1,0,3,0.1797779127,0.0150693381,False,False,False,False,0.0190355686,False,0,0.0919426032,0.0645328923,,False,True,0.3396818219,False,True,0.4676030212,False,0.5606899831,0.3185760892,0.5419544635,False,4,False,0.564167251,False,0.4997803216,expired,0.3753009764,0.422900691,False,True,False,False,wire_transfer,0.2838151509,False,False,False,0.2277092142,0.6405322353,False,2,True,0,False,TLS 1.1,0,Warning,0.4370093322,Warning
False,0.148023866,False,0.3898164397,True,0.8861937319,neutral,neutral,permerror,False,False,True,0.0963421684,0,False,False,0,0,1,0.2385975629,0.1317037703,False,False,False,False,0.0979793211,False,0,0.0247910972,0.0489218441,,False,False,0.2069080284,False,False,0.2821174421,False,0.6971718572,0.3724386376,0.3936765909,False,2,False,0.239776502,True,0.5635522093,self_signed,0.3109339091,0.6064339686,True,False,True,True,invoice_payment,0.4075604464,False,False,False,0.0496357314,0.6011952764,False,9,True,1,True,TLS 1.2,0,Warning,0.4615226516,Warning
False,0.8503690719,False,0.1104449439,True,0.1234644915,pass,pass,none,True,False,False,0.0031485018,0,False,False,0,0,0,0.0584144424,0.0249768646,False,False,False,False,0.0093671713,False,0,0.0781899688,0.0216054122,,False,False,0.824630805,False,True,0.9407594121,False,0.1320795556,0.0975108659,0.9127194342,False,2,False,0.8125887666,False,0.9370314081,valid,0.0074503477,0.0663065107,False,True,False,False,none,0.0097894864,False,False,True,0.0562206486,0.6178907502,False,3,False,0,False,TLS 1.2,0,No Action,0.113663083,Not-Warning
