sender_known_malicious,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_count,dns_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious,Analysis_of_the_qrcode_if_present,Final Classification,Binary_Label
0,0.3370853977490321,1,0.3491127115381595,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.424162679012723,0,1,0.4685125582099747,0,CN,2504,0.3034668495131548,0,1,1,0.3923421487821492,0,0.1624320471015516,1,link_click,0.6903205542605525,0,0,1,0.5531714912998955,0.6022741295198945,0,pass,neutral,pass,0,TLS 1.2,0,1,0,0,1,0.4137288199157442,valid,0.1685978480220266,0.2304646940879824,1,1,0,0,Spam,Spam
0,0.493629762385978,1,0.000746338685091,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.4277294674537719,0,1,0.6849731124865833,0,FR,49697,0.5708985793469571,0,4,0,0.450685758386389,0,0.419765533761044,1,meeting_request,0.470279136015637,0,0,0,0.5292227585917257,0.7980392519891036,1,fail,pass,pass,1,TLS 1.2,4,0,0,0,0,0.644266485218003,valid,0.4115699642527989,0.0,1,1,0,0,Spam,Spam
0,0.3264710911209093,0,0.1959640443336257,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.1466558229474585,0,1,0.1071923281078003,0,FR,76084,0.5431810267363292,0,20,0,0.4136593785125854,1,0.1530945306217486,0,none,0.5207636964457141,1,1,1,0.7310420710807111,0.9670385762014376,0,pass,fail,none,0,TLS 1.2,22,1,4,0,0,0.1692541672989747,valid,0.3679843942664449,0.1023086183240402,0,1,0,0,Spam,Spam
0,0.480341594901596,1,0.2803617671151381,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.1801117700995164,0,0,0.0859494277476447,0,GB,17315,0.0,0,4,0,0.7761114029105676,1,0.0855642365044715,0,none,0.5796076695614324,1,0,0,0.8890805307761082,0.2978488691825266,1,pass,temperror,pass,1,TLS 1.3,3,0,0,0,0,0.6158944920970235,self_signed,0.2141579649653436,0.3637024131769786,1,0,0,0,Spam,Spam
0,0.7372642626302257,0,0.0,0,0,1,0.0,2,1,0,0,3,0.9309755880339532,0.6859461822805327,0,0,0,0,0.7284176420042678,1,0,0.0,0.0,0,1,0,0.5391254336029114,0,0,1.0,0,BR,45331,0.3652643811594598,0,2,0,0.8180643109586061,0,0.1835313514841743,0,none,0.1862510141511328,0,0,0,0.2615084272485716,0.745561522699546,0,none,none,none,1,TLS 1.2,1,0,0,0,0,0.8765789899439363,invalid,0.3123466844841404,0.0847842295262789,0,1,2,0,Malicious,Not-Spam
0,0.3146641115836528,1,0.5575790763944882,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.480377708434774,0,1,0.3515019739755841,0,CN,82432,0.3511559036962671,0,2,1,0.5030191836479924,0,0.5365058971693071,0,none,0.6548801975564859,1,0,0,0.5211329521728363,1.0,0,temperror,pass,none,0,TLS 1.2,2,0,1,0,1,0.5929608238016685,valid,0.3024981493768133,0.4299923259417005,0,1,0,0,Spam,Spam
0,0.5630797999915508,0,0.245717616574326,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.4380316097521148,0,0,0.3054169129267238,0,CN,not available,0.6043398589822249,0,4,1,0.5252558259019132,0,0.1011051444724324,0,link_click,0.6382164008852247,0,0,0,0.743060226757176,0.430393149690994,0,pass,pass,pass,0,TLS 1.3,4,1,0,0,0,0.6198459246762146,no_ssl,0.0,0.3460330644014399,0,1,0,0,Spam,Spam
0,0.8611195903800951,0,0.0435823489102118,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.769589969838804,0,1,0.8259220100769247,0,DE,not available,0.7679581147331582,0,2,0,0.613017090653545,0,0.0608010082934556,0,none,0.2849044585119929,0,0,0,0.0689779045451625,0.4712258628839034,0,pass,pass,pass,1,TLS 1.3,2,0,0,0,0,0.8087156916860689,valid,0.2428901240144332,0.3962831639585728,0,1,0,0,No Action,Not-Spam
0,0.6579445404040168,0,0.4154316783771514,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.5864036114889032,0,1,0.7828185473478387,0,IN,80458,0.3780128052866409,0,8,0,0.7048510713876472,0,0.4232194203683475,0,none,0.6119195768604473,0,0,1,0.6866091339413269,0.8379024599838543,0,pass,pass,pass,1,TLS 1.2,8,0,2,0,0,0.734008201825976,no_ssl,0.4129922444871622,0.3738188626895106,0,0,0,0,Spam,Spam
0,0.8236236706108768,1,0.4707729219814288,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.827365920228822,0,0,0.5011217566910313,0,FR,not available,0.6812047995322661,0,5,0,0.3412748927835412,0,0.1457732041324296,0,none,0.8743811782539249,1,0,1,0.1811566570411451,0.8056808269180629,0,pass,pass,pass,0,TLS 1.3,5,0,1,0,0,0.4438049414311425,valid,0.1249581598442507,0.2317211251505859,1,0,0,0,Spam,Spam
0,0.7275809539808424,1,0.3079154474796042,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.5120893544815204,0,0,0.2680302383654713,0,IN,67545,0.5695246288814089,0,2,1,0.5318423447591945,0,0.3211975686406612,0,meeting_request,0.7638371772148868,1,0,0,0.3890591663230842,0.9811855806946124,0,pass,fail,pass,1,TLS 1.2,2,0,0,0,0,0.742243854536573,invalid,0.624916995876171,0.1599859496777497,1,1,0,0,Spam,Spam
0,0.4492776967524304,1,0.1382002228371749,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.437373715314839,0,0,0.3896159006350926,0,US,35174,0.4919686156549577,0,2,0,0.4178194567058403,0,0.4383406458064082,0,meeting_request,0.6709697344969461,1,0,0,0.2524801612542103,0.6749386217606018,0,fail,permerror,fail,1,TLS 1.3,1,0,0,0,0,0.4397202801915485,valid,0.2240894782746573,0.3517093006654048,0,1,0,0,Spam,Spam
0,0.6940834408765703,0,0.3777003263727264,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.477133780188132,0,0,0.497205263554041,0,DE,22677,0.1794402957098197,0,3,0,0.7874143476463514,0,0.2854201051533408,0,none,0.774874936282304,0,0,0,0.5936051913306032,0.6356611293857837,0,pass,pass,fail,1,TLS 1.2,2,0,1,0,0,0.8167893803222716,valid,0.1739990334240105,0.3157926946418868,1,1,0,0,Spam,Spam
0,0.8762375046840655,0,0.0518982556914163,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.8182454999697064,0,0,0.7735281286312423,0,CN,52394,0.9241909119593376,0,1,0,0.4225292658957434,0,0.1314428385559961,0,none,0.1357273649712905,0,0,0,0.073185121727758,0.4518046906377008,0,neutral,fail,fail,1,TLS 1.3,1,0,0,0,0,0.7365219461580624,no_ssl,0.0189734125629836,0.3940449607841185,0,1,0,0,No Action,Not-Spam
0,0.7844301912144732,1,0.1370973028114637,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.7942563473326811,0,0,0.2297213070298728,0,GB,44352,0.1844292474749407,0,5,0,0.4744479460917863,0,0.255955034438216,1,none,0.6019895933640163,0,0,1,0.1681511247038768,0.8345217602232827,0,softfail,pass,fail,1,TLS 1.3,4,0,1,0,1,0.5302450299070418,valid,0.3272971219599112,0.3329450988752869,0,0,0,0,Spam,Spam
0,0.293172733112542,0,0.2134447535819722,0,1,1,0.0,3,1,0,0,6,0.7565575343879448,0.7381516357771812,0,1,0,0,0.7212388434426955,0,0,0.0,0.0,0,0,0,0.6293102677190276,0,1,0.6171906479519309,0,unknown,6552,0.3865718974017431,0,0,0,0.572699066329245,0,0.0213398183236353,1,none,0.1743319920432591,0,0,0,0.1439721022512271,0.4111577242666928,0,none,none,none,1,TLS 1.2,0,0,0,0,0,0.8293513999288272,valid,0.2674751896308616,0.1253367552306986,1,1,4,0,Malicious,Not-Spam
0,0.6494518528568994,0,0.0002600906789722,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.6855971725658513,0,1,0.8455672659826168,0,JP,29721,0.6481926159234115,0,4,0,0.7875595756120977,0,0.1948979658172245,0,none,0.2206831556715146,0,0,0,0.1944133851867446,0.3030039030922694,0,pass,pass,pass,1,TLS 1.3,4,0,0,0,0,0.8658969578221386,valid,0.2674248175111666,0.1228437683791899,0,1,0,0,No Action,Not-Spam
0,0.7779504931540447,0,0.1148271419228316,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,1.0,0,0,0.912774876663722,0,unknown,25851,1.0,0,0,0,0.3349774725454461,0,0.1070487415781303,0,none,0.3848435784761284,0,1,0,0.0970916754218485,0.1327540285525028,0,pass,pass,pass,1,TLS 1.3,0,0,0,0,0,0.901729118342175,no_ssl,0.2789526191249502,0.0,0,1,0,0,No Action,Not-Spam
0,0.6317597697936078,0,0.0868988719797187,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.7177886219512074,0,1,0.8678798176035765,0,FR,1133,0.8299997563326593,0,0,0,0.5828487426586015,0,0.0048920920773274,0,none,0.1170256902767085,0,0,0,0.0678328094790187,0.4901785890010274,0,pass,pass,pass,1,TLS 1.2,0,0,0,0,0,0.840140028088639,valid,0.058579094120612,0.4502607009705672,0,0,0,0,No Action,Not-Spam
0,0.3257518521470883,0,0.7632430009692144,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.575024696024348,0,1,0.6789180530044938,0,GB,90602,0.4605215405578104,0,3,0,0.6135725076902754,1,0.6852094308768274,1,credentials,0.4699849348419895,0,0,0,0.2649599514850698,0.5934099535094586,0,pass,pass,pass,1,TLS 1.2,3,1,2,0,0,0.5506234993721615,valid,0.679221878542222,0.0058773008827907,0,1,0,0,Warning,Not-Spam
0,0.6494394116795943,0,0.0576991829775348,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.9046178618056396,0,0,0.7258146822097222,0,CA,76624,0.8217692024865336,0,3,0,0.9002191220374214,0,0.0938459702504555,0,none,0.2126684934362917,0,0,0,0.1220382853096033,0.3790952032448929,0,permerror,fail,neutral,1,TLS 1.3,2,0,0,0,0,0.6925078983083361,valid,0.2694169862865878,0.079227626565057,1,0,0,0,No Action,Not-Spam
0,0.1927443746188114,0,0.0018221909255294,1,0,1,0.0,3,1,0,4,3,0.9092056425705696,0.6605739107031388,0,0,0,0,0.6245486278085466,0,0,0.0,0.0,0,0,0,0.8533062911213941,0,0,0.9784617065664593,0,FR,92656,0.7057725128674166,0,3,0,0.8647038499012906,0,0.1568822825595542,0,none,0.1833863706077498,0,0,0,0.2935305027677079,0.7667891945279323,0,pass,pass,pass,0,TLS 1.2,3,0,0,0,0,0.6666333842404528,no_ssl,0.1145922806796288,0.3388482783476041,0,1,2,0,Malicious,Not-Spam
0,0.7854468464089753,0,0.0384246891712982,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.7850981000615477,0,0,0.7145890606042901,0,CN,80064,0.6392798320045583,0,2,0,0.4224594911106541,0,0.1391722789494291,0,none,0.1913622012878693,0,1,0,0.0137493117126938,0.2525712502005173,0,pass,pass,pass,1,TLS 1.3,1,0,0,0,0,0.8665669133700798,valid,0.2859207848653622,0.5424828288862924,0,1,0,0,No Action,Not-Spam
0,0.5193498819314003,1,0.7572000526291108,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.5735107212024549,0,0,0.2485163987123279,0,BR,9414,0.2469242644023122,0,1,0,1.0,1,0.7891487655245538,1,credentials,0.4585609857421543,0,0,0,0.3574536950439003,0.4658253061196568,0,fail,none,none,1,TLS 1.1,1,0,2,0,0,0.2768426831111492,self_signed,0.6098765381026992,0.2746690490630936,1,1,0,0,Warning,Not-Spam
1,0.5110484339960132,0,0.0865810931395433,1,0,0,0.0,3,0,1,0,5,0.906173859868059,0.8600923270943132,1,0,0,0,0.7920024659680311,0,0,0.0,0.0,0,0,0,0.7690608885501771,0,0,0.9365394341502276,0,unknown,15869,0.5294012325762214,0,5,0,0.3972033290710821,0,0.2004151436400771,1,none,0.3742190848303176,0,0,0,0.2753883893984388,0.4024827871534558,0,none,none,none,1,TLS 1.3,4,0,0,0,0,0.7888240773114384,valid,0.0048020646570946,0.3348807804402812,0,1,2,0,Malicious,Not-Spam
0,0.5999036661696721,0,0.1920073126360511,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.250993846132071,0,1,0.7353656010548411,0,US,74409,0.8932418532364615,0,3,0,0.3704820863505981,0,0.2450546317259943,0,link_click,0.5828223053914715,0,0,0,0.375587549919428,0.5053702527425085,0,softfail,pass,fail,1,TLS 1.3,3,1,2,0,0,0.145931648360255,valid,0.2214723848060973,0.042963735851077,0,1,0,0,Spam,Spam
0,0.8854556135330959,0,0.0158873275459849,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.9132010701036868,0,1,0.9900838444474312,0,CA,75634,0.7947912979693789,0,1,0,0.6558690849850064,0,0.0281733182333088,0,none,0.2820704984004769,0,0,0,0.1847734693669288,0.4138184969155666,0,pass,pass,pass,1,TLS 1.3,0,0,0,0,0,0.9734096285996804,no_ssl,0.4524304660570279,0.1031163423697882,0,1,0,0,No Action,Not-Spam
0,0.5767003009392418,0,0.3715821220503824,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.4814357133177673,0,0,0.3507675926635248,0,RU,64478,0.5969331095022182,0,4,0,0.8389489898395879,1,0.4884422451760842,0,none,0.4621485499753489,0,0,0,0.6383400534259207,0.936212802221364,1,fail,neutral,fail,0,TLS 1.3,4,0,2,0,0,0.4624543756105258,valid,0.0,0.2768405899909981,1,1,0,0,Spam,Spam
0,0.6852420164287879,0,0.2278938035916883,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.7961214080570903,0,0,0.7927900947798764,0,FR,8200,0.5615046132468119,0,19,0,0.2365779204623302,0,0.3598489022085153,0,none,0.4656682041661794,1,1,1,0.886019500600966,0.5790515570545197,0,softfail,fail,none,1,TLS 1.2,23,1,0,0,0,0.3906018379977214,valid,0.4887342738157281,0.2953960409478492,1,1,0,0,Spam,Spam
0,0.906676520623696,0,0.1429898549975277,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.8178550206769932,0,0,0.7946420114828888,0,GB,46556,0.9079435174129488,0,2,0,0.4679471590199149,0,0.0305269936698736,0,none,0.1939403647414365,0,0,0,0.1378664271617949,0.494751310578778,0,pass,pass,pass,1,TLS 1.3,2,0,0,0,0,0.8494442654722285,valid,0.020812730111684,0.2910026916079732,0,1,0,0,No Action,Not-Spam
0,0.8326404854202201,0,0.0580225719885945,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.7960578917142684,0,0,0.915699647618499,0,GB,36415,0.90456188247675,0,2,0,0.5979308408717182,0,0.1737126038406218,0,none,0.1133254614404027,0,0,0,0.1420087302837011,0.6269259281268781,0,pass,pass,pass,1,TLS 1.2,2,0,0,0,0,0.9222792860963624,valid,0.2162732324333696,0.3516120985396092,1,1,0,0,No Action,Not-Spam
0,0.4585113899490748,0,0.1021142612315502,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.3875703221237654,0,0,0.4406232828528139,0,GB,75225,0.5426420818858255,0,4,0,0.0676264509973747,1,0.0931379297803554,0,none,0.4886655803696191,0,0,0,0.2961922488975895,0.7039124630904486,0,pass,none,none,0,TLS 1.3,4,1,0,0,0,0.4389460903404934,valid,0.1662754274872187,0.0209399061824174,0,1,0,0,Spam,Not-Spam
0,0.2595994919969649,0,0.0038351747941625,0,0,0,0.0,2,1,0,2,7,0.8966320539710894,0.6284051655682206,0,0,0,1,0.5116424769470923,0,0,0.0,0.0,0,0,0,0.3714145678143629,0,0,0.810058743767518,0,unknown,40864,0.1436280205353183,0,0,0,0.7351399650934386,0,0.3416466047505165,0,none,0.4247985548092954,0,0,0,0.0726619845455974,0.3169789165663784,0,none,none,none,1,TLS 1.2,0,0,0,0,0,0.6547676836625345,valid,0.2651763456036415,0.3314747189772437,0,1,1,0,Malicious,Not-Spam
0,0.701528421700324,0,0.1096139525530055,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.6188967599919455,0,1,0.4659170599549527,0,CN,9662,0.091692715496055,0,4,0,0.6472666019625416,0,0.3499405627135867,0,link_click,0.6397112422264095,0,0,0,0.8526630921623105,0.6888416759911828,0,fail,neutral,none,1,TLS 1.3,3,0,0,0,0,0.3918872506279026,invalid,0.372806367375291,0.2951709105697608,0,1,0,0,Spam,Spam
1,0.1946885390292673,0,0.0003042899463943,1,0,1,0.0,2,0,0,2,2,0.9129711260038438,0.8930726923046507,0,0,1,0,0.7416655542405137,0,0,0.0,0.0,0,0,0,0.9420055236701408,0,0,0.6570670728822671,0,US,56824,0.396105618947992,0,1,0,0.9932918316958604,0,0.0479190864834631,0,none,0.3357332298043003,0,0,0,0.0840428780007435,0.6470517656477417,0,none,none,none,0,TLS 1.3,1,0,0,0,0,0.8078706594760892,valid,0.3062373916696995,0.0929779298431958,0,1,1,0,Malicious,Not-Spam
0,0.8820774046043256,0,0.1024509434630209,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.8551852061566458,0,0,0.9449762587596228,0,unknown,63740,0.8180264622955099,0,0,0,0.9259860575712874,0,0.0707417207544931,0,none,0.113964982241071,0,0,0,0.028055999877658,0.299850510648634,0,pass,pass,pass,1,TLS 1.2,0,0,0,0,0,0.6233033302053429,valid,0.0038375349474787,0.1582729949637587,0,1,0,0,No Action,Not-Spam
0,0.8664926278082269,0,0.0369952208102507,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.9340357442087582,0,0,0.7480471712198178,0,CN,38906,0.7276998108308059,0,1,0,0.5538315553020867,0,0.0006823623562648,0,none,0.1759509472854325,0,0,0,0.0111876738855203,0.386175483485016,0,pass,pass,pass,0,TLS 1.3,0,0,0,0,0,0.9083167404077565,invalid,0.3009190452786113,0.2495426398075209,0,1,0,0,No Action,Not-Spam
0,0.6005564119595149,0,0.355294221554263,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.7873511371077104,0,0,0.5256409049254107,0,BR,48630,0.3759079244452362,0,3,0,0.6759622955238316,0,0.0080236179668096,1,credentials,0.7316545100325811,0,0,0,0.2907555803584317,0.5033424340946394,0,fail,neutral,pass,0,TLS 1.3,3,1,0,0,0,0.5215061082467511,invalid,0.045101524383518,0.7929786404694661,0,1,0,0,Spam,Spam
0,0.7807861310238864,0,0.0559722106219467,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.8430352411607532,0,0,0.8722118016693128,0,unknown,6730,0.6850064548119114,0,2,0,0.8580460009276522,0,0.1448944326300875,0,none,0.2172641486172197,0,1,0,0.1038508129245972,0.1311649985853824,0,pass,pass,pass,1,not available,2,0,0,0,0,0.8594424047608499,valid,0.3642936710900977,0.4279764206281097,0,1,0,0,No Action,Not-Spam
0,0.773538925307296,0,0.127223059401939,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.8686336924496375,0,1,1.0,0,unknown,58343,0.7740491157696937,0,0,0,0.7611193252878664,0,0.0537961484559454,0,none,0.2820998530838676,0,0,0,0.1181361727126942,0.5419406998515026,0,pass,pass,pass,0,TLS 1.2,0,0,0,0,0,0.8152364967856145,valid,0.2066568197629192,0.0,0,1,0,0,No Action,Not-Spam
0,0.395448551972168,0,0.4733955888634463,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.451568700533963,0,0,0.3679682907730809,0,FR,30808,0.4168537637519963,0,17,0,0.4828986951461476,0,0.2514614874771402,0,link_click,0.5398552796941578,1,1,1,0.7494756582043541,0.6594254000672414,0,fail,fail,softfail,1,TLS 1.2,19,1,4,0,0,0.3428628388578222,no_ssl,0.3316190915149493,0.4888967070831762,1,0,0,0,Spam,Spam
0,0.3718967634801834,0,0.6496434614523678,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.7217384568299615,0,0,0.8254147939310033,0,FR,63021,0.7487060760486163,0,4,0,0.7126419839439703,0,0.7826638903095801,1,link_click,0.4310079103099692,0,0,0,0.4327106087467562,0.6015113254864565,0,fail,none,fail,1,TLS 1.2,4,0,3,0,1,0.1079202924783488,valid,0.8450808447161338,0.1288050088210681,1,1,0,0,Warning,Not-Spam
0,0.6975404129600822,0,0.139559273231084,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,1.0,0,0,1.0,0,BR,52165,0.9792837783424346,0,2,0,0.5835539486271083,0,0.0433684569635532,0,none,0.1981669890970183,0,0,0,0.1656172575145039,0.3760822223965381,0,pass,pass,pass,1,TLS 1.2,1,0,0,0,0,0.9722341255095792,invalid,0.1888584558420357,0.0,0,1,0,0,No Action,Not-Spam
0,0.5961702008129764,1,0.3751738767912518,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.690521565020962,0,0,0.1930794334298228,0,BR,99989,0.3893888389117655,0,10,0,0.364889620881157,0,0.2695669523694511,0,link_click,0.8125811995535039,1,1,1,0.6113887530066231,0.3814801212711862,1,pass,pass,pass,0,TLS 1.3,10,0,1,0,0,0.7753531212363184,valid,0.2425996283257177,0.1730493017276476,0,1,0,0,Spam,Spam
0,0.4044268592039158,0,0.0912400628243488,1,0,0,0.0,2,0,0,1,5,0.8745896280728831,0.7235998594988919,1,0,0,0,0.6162275432558324,0,0,0.0,0.0,0,0,0,0.6866232229341518,0,1,0.7295900081601311,0,CA,86831,0.4688544352286014,0,4,0,0.6587896821610681,0,0.2054104458026837,1,none,0.4000405253095024,0,0,0,0.2916609613269569,0.2181728369780599,0,none,none,none,0,TLS 1.3,3,0,0,0,0,1.0,valid,0.0243871719763103,0.263217287358014,0,1,3,0,Malicious,Not-Spam
0,0.7604963423137046,0,0.1419469261554879,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.8383440780566986,0,0,0.9652670240604688,0,DE,12771,0.8846796027885699,0,0,0,0.5199928707576826,0,0.1262449913110804,0,none,0.2585440172893874,0,0,0,0.1542194505201317,0.129583887198525,0,pass,pass,pass,1,TLS 1.2,0,0,0,0,0,0.8601524250214619,no_ssl,0.3409619948207136,0.3100556025641499,0,1,0,0,No Action,Not-Spam
0,0.5091312287229176,0,0.3307351286965687,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.44480357137865,0,0,0.4738849085409657,0,CN,85029,0.8216237707687872,0,6,0,0.3833942190815363,0,0.2832711215938354,1,none,0.8630824352424772,1,1,1,0.3132564435774385,0.95918557231475,0,pass,pass,pass,0,TLS 1.2,5,0,0,0,1,0.4819570775599021,valid,0.2759005172201281,0.366563959788639,1,0,0,0,Spam,Spam
0,0.4902731339030826,1,0.4000660726263714,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.4444475540128328,0,0,0.2227787342962012,0,DE,76669,0.5759030487113054,0,2,0,0.8670088627888292,0,0.5876356822840987,0,link_click,0.621965823660093,0,0,0,0.3922942627717399,0.5344959437596042,0,neutral,temperror,fail,0,TLS 1.2,2,1,1,0,0,0.8583121917799398,valid,0.6043881187730449,0.0661608306453343,1,1,0,0,Spam,Spam
0,0.5480211275644407,1,0.4108207655656425,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.2656872809990354,0,0,0.4699097667567488,0,DE,23672,0.517885505872062,0,2,0,0.560872354790595,0,0.5987739616600894,0,wire_transfer,0.8458361944174553,0,1,0,0.25197868765305,0.3450343367080749,0,pass,pass,pass,0,TLS 1.2,0,0,1,0,0,0.7054211178447922,valid,0.2495410138893374,0.3120523713044841,0,0,0,0,Spam,Spam
0,0.4200699056833589,1,0.1820200987382411,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,0,0.6961336535492528,0,0,0.5814786909900109,0,IN,95865,0.0611862697061961,0,2,0,0.9790392990216804,0,0.0966396924851554,0,credentials,0.8138470040454816,0,1,0,0.6286647593005135,0.7276062425943359,0,softfail,none,none,1,not available,0,0,0,0,1,0.4858584944843548,valid,0.6318102753269559,0.4443476602664573,1,1,0,0,Spam,Spam
