spf_result,dmarc_result,user_marked_as_spam_before,image_only_email,url_count,url_reputation_score,total_links_detected,sender_domain_reputation_score,smtp_ip_reputation_score,return_path_reputation_score,content_spam_score,marketing-keywords_detected,bulk_message_indicator,unsubscribe_link_present,html_text_ratio,Binary_Label
fail,softfail,0,0,2,0.9049552648965152,1,0.8662001664332631,0.8568061559860426,0.8554760138370957,0.2144250123457044,0.0742879493148653,0,0,0.5304972577637107,Not-Spam
fail,pass,1,1,2,0.4526941401483833,2,0.3703805652715613,0.3250340599419743,0.5213689213939755,0.6175775326090632,0.4740842559130827,0,1,0.7237119386341365,Spam
softfail,fail,0,1,1,0.8599306055491117,1,0.4912537160802701,0.7014689085546567,0.2940927688986977,0.5690634262187483,0.4939199351869174,0,0,0.3756796778048283,Spam
pass,pass,0,0,1,0.7170735795925659,1,0.9899343961406007,0.7806818853597856,0.8975835015969189,0.0148540408803086,0.1402271611777098,0,0,0.5796721468626663,Not-Spam
softfail,fail,0,1,4,0.4457750486316889,3,0.498179496731137,0.0062127811092133,0.6776515429344406,0.6515921034117179,0.4691129451123552,0,0,0.8036227165310972,Spam
pass,pass,0,0,8,0.4695525333855029,6,0.7265107094512243,0.5809214868258029,0.3240259190579815,0.6724088567953943,0.4992719924526297,0,0,0.5637576196657871,Spam
pass,pass,0,0,1,0.5835798368230808,0,0.139415495490046,0.7822839470914115,0.2725425971335512,0.7309147655420704,0.2731911009964506,0,0,0.7655804647230532,Spam
pass,pass,0,0,7,0.7763049141957536,7,0.7177075041766048,0.8085851607026244,0.5604308633637729,0.7538251092723881,0.6147555347856848,0,1,0.9098429706733582,Spam
pass,pass,0,0,8,0.651623523194084,7,0.6184719670608877,0.4426571143795955,0.5358189602168847,0.6381970355524582,0.7063209838952766,1,1,0.7364545218448422,Spam
fail,fail,0,0,3,0.8683511965699351,3,0.1372641479254576,0.2172217960192824,0.7987243250548344,0.1191230928656978,0.1976675177500894,0,0,0.2916122312459284,Not-Spam
pass,pass,0,0,0,0.5898275605023287,0,0.7964428791007326,0.7141343212262438,0.8998345868382732,0.1200306510930346,0.0274126864906485,0,0,0.4580557026714495,Not-Spam
softfail,none,1,0,3,0.6253936825631766,3,0.5988972674465989,0.5305110374219042,0.6268808960187099,0.5057912930596059,0.6010568471522818,0,0,0.7253126763636403,Spam
fail,fail,0,0,4,0.8634288750581498,2,0.8238284233704483,0.3727761723634008,0.4826258842531562,0.7796595913079903,0.6845793729168229,1,0,0.7243933535786323,Spam
pass,pass,1,0,4,0.5605419821759862,4,0.497940649966766,0.6713289702711965,0.4045310283112331,0.6014051565416226,0.5950571405436829,1,1,0.7755764564562463,Spam
fail,permerror,1,0,14,0.5052997942165879,15,0.4456527590053553,0.4492321196457284,0.4370168005971516,0.5179966938695192,0.6626758127441922,1,1,0.5901143008252284,Spam
pass,pass,0,0,3,0.3280458418823154,2,0.6240115169728185,0.8371319810471706,0.644091379015214,0.687954663046881,0.6546325673316898,1,1,0.660924039214414,Spam
softfail,softfail,0,0,2,0.814734295517086,1,0.7715468727805541,0.7768157137744703,0.9396065262721968,0.1832386701001243,0.1913584357142437,0,0,0.4439623785354226,Not-Spam
pass,pass,0,0,0,0.722698115549178,0,0.861618378578642,0.8853714363426656,0.9490662859401366,0.0298629225261541,0.096588320135173,0,0,0.4259091737508526,Not-Spam
pass,pass,1,0,8,0.6514276931616191,6,0.6123870272842804,0.5213299711153867,0.5084789973477581,0.5872929365256396,0.8286892841391525,0,1,0.4889553019751926,Spam
fail,fail,0,0,2,0.5347822475599877,2,0.5912148448309692,0.5478996304475737,0.4948803475837332,0.5897152165659105,0.1507150862903265,1,0,0.9437235562389796,Spam
pass,pass,0,0,0,0.6967590923639388,0,0.9285519870784478,0.8386288761353374,0.8343412884902195,0.2374370797423275,0.0828486322600488,0,1,0.5351750027376119,Not-Spam
pass,pass,0,0,2,0.8646111932023677,1,0.8048798416194229,1.0,0.7549118920420561,0.1520159119190301,0.0016560378575882,0,0,0.4325342023743164,Not-Spam
temperror,neutral,0,0,0,1.0,0,0.7602420237590257,1.0,1.0,0.2794708449376418,0.1202951587361054,0,0,0.5444325660271049,Not-Spam
pass,pass,0,0,6,0.4805976344760964,4,0.7207543874356397,0.6161667060994368,0.077863830482317,0.649403700135166,0.4026035431899892,1,1,0.5249258009425042,Spam
pass,pass,0,0,3,0.8190117732962772,2,0.66920976577294,0.5723620921300591,0.281958318640114,0.5952283300359623,0.5052610769027639,1,1,0.7870168795932547,Spam
pass,pass,1,0,4,0.617112911802561,2,0.6666139674081234,0.7239163331551272,0.3272229710889127,0.8059814684991047,0.3837119994237546,0,1,0.8599067165010424,Spam
softfail,none,0,0,4,0.464138690134113,4,0.4731337713383834,0.2995458525435256,0.9187878922646134,0.4756637615538246,0.5559557627021069,0,0,0.6598679440286194,Spam
fail,fail,0,0,4,0.6868399909842032,3,0.3553457377621522,0.1025874099301913,0.5564412558820607,0.3293072458527754,0.1028575515031314,0,0,0.6718685859995164,Not-Spam
pass,pass,0,0,1,0.5443269156716211,0,0.4481957130111378,0.7471563241879629,0.6389656123466481,0.6595777270916018,0.5112936530811365,0,1,0.80541869872916,Spam
pass,pass,0,1,4,0.6320537714835153,3,0.6976444599779246,0.6088133000370557,0.5313767875484178,0.6612787653973881,0.6067318243965839,0,1,0.5046759368272887,Spam
none,fail,1,0,1,0.3812610155608855,1,0.5105410754891992,0.5714287715650929,0.4659860251050884,0.5704162839781161,0.0362648916701171,0,0,0.9105102493300478,Spam
softfail,temperror,1,0,3,0.3693148878108937,3,0.4748170049448227,0.5376110523921515,0.4230688107358808,0.6019540241718337,0.4521875279623651,0,1,0.3491216878422161,Spam
fail,fail,0,0,2,0.6013226470402729,1,0.3767924209831071,0.3719540156573136,0.9934683863358256,0.1098304098262561,0.0272796454812642,1,0,0.4791999473000313,Not-Spam
pass,pass,1,0,7,0.8418738356669526,5,0.6869713750716083,0.5834770341472618,0.7304427326137338,0.8528810092324886,0.7551490770476744,0,1,0.2560021824887246,Spam
none,none,0,0,2,0.8071750179608539,2,0.8405449548008094,0.902621197093482,0.8457350501118427,0.2336394882169867,0.0587695773852097,0,0,0.7828685222339739,Not-Spam
fail,fail,0,0,10,0.7827549290545395,9,0.5396455054567906,0.2534554122963963,0.6698049677705186,0.4957746089216406,0.0517850076184813,0,0,0.6085378722173801,Not-Spam
pass,pass,0,0,7,0.8107549427126162,5,0.687807465495098,0.5715040367389178,0.4448344604192141,0.6577912416640593,0.5884337468418027,1,1,0.9694242364685256,Spam
fail,none,1,0,15,0.6406405926835423,16,0.8099471705730404,0.3831658564512416,0.3572041593041554,0.4131435986283419,0.7187766823561929,1,1,0.7057585197328737,Spam
none,none,0,0,3,0.7668547849159761,3,0.2728507856052422,0.4391419167737956,0.6709978676824311,0.3992579340917609,0.2217837747450955,1,0,0.1111073859181765,Not-Spam
softfail,fail,1,0,17,0.0200164061936181,18,0.7621699450971867,0.4409670767789698,0.8159629695419897,0.5448320838321654,0.797146404695877,1,1,0.7368080998981068,Spam
pass,pass,0,0,1,1.0,0,0.7641986104560688,0.6899185357007471,0.9600924204502916,0.1412978178261722,0.0410704488371065,0,1,0.6041406427871961,Not-Spam
pass,pass,0,0,2,0.8580944954921189,2,0.8669241880888596,0.8133044557514879,0.7923621815073054,0.2402445198958573,0.1655397374837201,0,0,0.5665345000141029,Not-Spam
pass,none,1,0,0,0.5550199828222397,0,0.0330136116693252,0.5022988976866775,0.6144437068538509,0.5138953944398515,0.3446733778416112,0,0,0.6653089486424016,Spam
softfail,pass,0,0,1,0.6147980052886594,1,0.4538784903365861,0.4244828639771807,0.589959873071879,0.7302585116543173,0.38662673146959,0,0,0.8354528398183527,Spam
none,none,0,0,4,0.7179428728245352,1,0.1412234928308827,0.0645143554060525,0.7676222595539982,0.547062177843164,0.5995885974200286,1,0,0.6163840791357549,Spam
softfail,fail,1,1,10,0.36838180288661,14,0.4714301279316181,0.249091745626297,0.3633493151089995,0.5060515220709295,0.6246323901304424,1,1,0.5755762230001621,Spam
pass,pass,0,0,5,1.0,4,0.4294174452652031,0.5103356335257412,0.928738657885118,0.4234229423712091,0.2965872325967443,0,0,0.5691403212365654,Not-Spam
pass,pass,0,0,10,0.6681741582692562,9,0.5875121694608753,0.5473687137763863,0.5661102699032463,0.5648539040271094,0.4461576295921423,0,1,0.9020741700380664,Spam
pass,pass,0,0,2,0.806921910871254,1,0.8431225312509142,0.6920375669186092,0.8618598984460598,0.0779226180704571,0.188221301036964,1,0,0.478831271542484,Not-Spam
pass,pass,0,0,7,0.8357686888051288,6,0.7266977589871658,0.8127766772258476,0.4051106017011042,0.6520518693515179,0.5502194282220686,1,0,0.7162554335182137,Spam
pass,pass,0,0,0,0.9330830269191348,0,0.8208982712780489,0.6143954653907742,0.7457759823160428,0.2536002478389371,0.153679048866288,0,0,0.5563487346969802,Not-Spam
softfail,none,0,0,1,0.9181529770678086,0,0.864292987482923,0.8935670360013126,0.8045566155726924,0.1222188902203696,0.0928046501971338,0,0,0.3558583447322991,Not-Spam
pass,pass,0,0,4,0.8463703546994474,3,0.8213137820574784,0.8549285690134091,0.7908840666434358,0.0649631669602887,0.0633623243320493,0,0,0.4612994605450243,Not-Spam
fail,none,1,1,12,0.485137269709238,14,0.1538497184079404,0.2942273250898275,0.3986649009735991,0.4561381506736209,0.775298821784009,1,1,0.5274795671898875,Spam
pass,pass,0,0,3,0.6341120485654264,2,0.6258901729556201,0.2431399320536396,0.3481532943417246,0.5696103904784665,0.8829839531256438,0,0,0.961018020716094,Spam
pass,pass,0,0,3,0.7884885510129822,2,0.9634816117920608,0.6471391927431579,0.8517272411036491,0.1880739937643251,0.1425616457507335,0,0,0.9553381165432232,Not-Spam
fail,fail,0,0,6,0.9827474879839716,6,0.2966051787047384,0.2605267308797074,0.5118692638866591,0.2924420475077011,0.1787342539784404,0,0,0.5454946685512815,Not-Spam
none,none,0,0,1,0.790684045317891,0,0.4519049641112063,0.4563104836218419,0.9213014541764128,0.2182387761086478,0.0526394780999489,0,0,0.4774052218635689,Not-Spam
fail,fail,1,0,4,0.5523490852092329,4,0.3269620544245869,0.4259575221886642,0.5696560571133538,0.7030723067436153,0.2038645511869746,0,0,0.5298914383654979,Spam
pass,pass,0,0,0,0.9322087691998144,0,0.5903524805343018,0.7503195121227436,0.9414475527824644,0.2148858212633737,0.0289630194704998,0,0,0.3912502052856464,Not-Spam
pass,pass,0,0,2,0.7148348179894094,1,0.772714456641741,0.7898088221706342,0.7840326427811838,0.1681197365873885,0.1867227568149847,0,0,0.5273831986557703,Not-Spam
softfail,pass,0,1,3,0.439993119174158,3,0.4793793937622856,0.5099780669281366,0.5106520594012998,0.6335993144952462,0.3244174065618923,0,0,0.5434866281136961,Spam
pass,pass,0,0,2,0.9297144181501402,1,0.9411463344272132,0.7285651431736482,0.8859022134434883,0.2660044108550537,0.1110615174882598,0,0,0.5881690417995122,Not-Spam
pass,pass,0,0,3,0.3189439317232611,3,0.7520267985106125,0.6107515772047141,0.4612670301769612,0.3724280538066455,0.4846201835051529,1,0,0.5732427596235691,Not-Spam
fail,none,0,0,2,0.9932843849608012,2,0.8939810720776463,1.0,0.92892749027484,0.1503870988608771,0.0508371711120345,0,0,0.2960164377766352,Not-Spam
none,none,0,0,5,1.0,4,0.594460083279633,0.5656336765973194,0.6672277221419162,0.3492022121801051,0.0813583139348409,0,0,0.719354395650616,Not-Spam
softfail,none,0,0,2,0.8653609526249789,2,0.9932498203157688,1.0,0.6704717289613228,0.2084994499561339,0.1955688439712374,0,0,0.3064090589260588,Not-Spam
fail,permerror,0,0,2,0.2716549447719875,2,0.4424876545316982,0.7304543639815408,0.8438159112131791,0.4949977441474663,0.2227480562510017,0,0,0.5596537683755989,Spam
fail,pass,1,0,10,0.2858383930445147,11,0.404341240476287,0.7824423036289921,0.5431621741181946,0.5362863803162811,0.8710739407923339,1,0,0.3890216730001977,Spam
fail,fail,0,0,1,1.0,0,0.3662512270932437,0.2405496580706821,0.867913135749453,0.3462590660182331,0.1285639717851948,0,0,0.0901053725298529,Not-Spam
pass,none,0,0,2,0.5493425948566323,2,0.4581172178715507,0.3562672453836745,0.6133397093047389,0.6016553940526964,0.558872899264014,0,0,0.8110051337732245,Spam
fail,fail,0,0,5,0.7329409007283947,5,0.4002842341039487,0.2411114858301515,0.6120275957091703,0.245402629995687,0.0392655298918902,1,0,0.5550205487196709,Not-Spam
none,fail,0,0,3,0.4866060194568073,3,0.4060235164599379,0.6379026945628887,0.6979936875373346,0.4360606033220371,0.3117077855746086,0,0,0.7137037937073889,Not-Spam
none,none,0,0,4,0.2941092508787628,4,0.6740735080483712,0.3735217070896622,0.900313575869308,0.5593031762268719,0.3573222453638282,0,0,0.3760355167324435,Not-Spam
softfail,pass,1,0,1,0.7959856745751123,1,0.4386559155357678,0.5613261230777471,0.4461318276726931,0.4868763376943217,0.2123044337580091,0,0,0.4545686853607044,Spam
pass,fail,0,0,0,0.7523710413116788,0,0.2373001426770888,0.0092515942125952,0.0258346593028489,0.7568413756986943,0.5877761463715875,0,0,0.5458963929458238,Spam
softfail,fail,1,0,1,0.8981196983029989,0,0.5154835898579442,0.4907968811993572,0.6574696841699693,0.665613826473116,0.5361121283952778,0,0,0.2926611365942946,Spam
none,none,0,0,3,0.8146532399676704,3,0.2075744798789696,0.4894195859563281,0.6624896674088455,0.1257560991882667,0.1257391591450564,0,0,0.5006372276090874,Not-Spam
pass,pass,0,0,1,0.788863933379056,0,0.7160555805041817,0.9962863305121722,0.9790475274301476,0.1296167073602213,0.1719999065938023,0,0,0.5043517300762717,Not-Spam
pass,pass,0,0,0,0.822388974705966,0,0.6151088771780981,0.7344154477912455,0.8086368598237418,0.2595117840347991,0.1453904605104548,0,0,0.6210947786676116,Not-Spam
pass,pass,0,0,6,0.5354588200263126,4,0.6524339909421519,0.580246417234613,0.4398753630383369,0.6640463731367583,0.7789970447189477,1,1,0.6811654920889096,Spam
pass,pass,0,0,1,0.9217908863851136,1,0.8463399755276388,0.8045187016229474,0.6991199205466708,0.2858967824371168,0.1667314076719084,0,0,0.4671399385403298,Not-Spam
pass,pass,0,0,2,0.8196762789662163,1,0.7535903353990995,0.8734243499950244,0.9586638229516132,0.3847497419007539,0.1165992009716748,1,0,0.4457484133695712,Not-Spam
none,none,0,0,6,0.7006642265784114,6,0.1454594562041436,0.2880224281396214,0.665662099719249,0.4428579259493856,0.0501554507330556,0,0,0.4779638997503497,Not-Spam
pass,pass,0,0,1,0.8440045606121911,1,0.7370548743791281,0.7979277592312584,0.8844698751712508,0.2100832855406447,0.0024065346198563,0,0,0.7765120340065939,Not-Spam
permerror,pass,0,1,2,0.4696607789079086,1,0.6859973977166596,0.3876076165914271,0.7660739273880321,0.576906467042969,0.4736098321521567,0,1,0.3236229327967746,Spam
pass,pass,0,0,4,0.5665678985900133,2,0.7054803727917169,0.6499748323553447,0.7195459682468267,0.6270034923216902,0.4326737335415205,1,1,0.6681097284129766,Spam
fail,temperror,0,0,0,0.8156231772126962,0,0.8620607860952431,0.843738145106573,0.955346369614841,0.0855099754178667,0.0772686429989271,1,0,0.4630485661826893,Not-Spam
fail,fail,0,0,5,0.7615349633417763,4,0.1624251873508577,0.2906768100766038,1.0,0.146439560859741,0.273562970101161,0,0,0.1288554460859243,Not-Spam
pass,pass,0,0,6,0.1089749948555428,5,0.6605578152921479,0.5859071561588401,0.6414423366024765,0.8789369271743946,0.4418814371595342,0,1,0.6038107745483817,Spam
pass,fail,1,1,15,0.2931973690832151,17,0.575856168664544,0.411281656572705,0.5032824123321551,0.4961028642610708,0.656297102222917,1,1,0.7866883857428126,Spam
fail,fail,0,0,0,0.9162855114344116,0,1.0,0.92374004544878,0.7980444152060311,0.2870866517140161,0.0553727441522061,0,0,0.3516317920062706,Not-Spam
neutral,pass,0,0,3,0.6002982280801253,3,0.6465829127251669,0.1419131311994545,0.3493459884511137,0.6355889084895334,0.2284302641701782,0,0,0.817757378443045,Spam
pass,pass,0,1,7,0.7365273762425779,5,0.7202731688239689,0.4881463311098152,0.3666913778731471,0.758732941445828,0.5683490029247285,0,1,0.802975047265892,Spam
pass,pass,0,0,2,0.5052214867542208,2,0.3614516596746141,0.4691549614049883,0.5535894397157473,0.5557255781504821,0.2166038835999614,0,0,0.2934447774308067,Not-Spam
fail,pass,0,0,6,0.4172411360517935,5,0.5920455064145704,0.7320067675018906,0.2468089915632343,0.5607927986133944,0.3261020636333753,0,0,0.7270136130024619,Spam
none,fail,0,0,5,0.3799649439211161,5,0.7061823236392413,0.3036784935191994,0.7107329766134849,0.529635001459099,0.3238796645088382,0,0,0.1589896723428902,Not-Spam
pass,pass,0,0,2,0.1736257744178563,0,0.3022314548302473,0.2666870630211853,0.5225601699824571,0.6576187179512537,1.0,0,1,0.5363901111290896,Spam
fail,fail,0,0,2,0.5783335905885477,2,0.4100624538060555,0.4336393163680974,0.5843218405230075,0.5330357145944613,0.3575639135061503,1,0,0.5135879426247267,Not-Spam
none,none,0,0,1,0.6387156487376813,0,0.3799432435141757,0.1944228883125787,0.4762335397905434,0.1969198262403864,0.2296108745499446,0,0,0.3796824762256064,Not-Spam
pass,pass,1,1,12,0.8610573890341875,12,0.8059364306601358,0.8039975641893908,0.081783915082625,0.7268582477738005,0.7354377618365256,0,1,0.3374929131497877,Spam
pass,pass,0,0,2,0.9448555500195804,1,0.8662665443518557,0.8841376754280121,0.8324130522842164,0.1326371700299067,0.1865375118700184,1,0,0.1089744656236145,Not-Spam
fail,fail,0,0,3,0.2593788179879721,2,0.6709932136167737,0.3288148618801794,0.3707980674032735,0.7782555443009286,0.5371541817816959,0,1,0.3499391412359893,Spam
pass,pass,0,0,3,0.6432102492452019,3,0.7275886735092124,0.8875620964143354,0.9276269046924082,0.0335322101390291,0.1075494241574658,0,0,0.472180159280137,Not-Spam
pass,pass,0,0,5,0.8339170313834215,4,0.8075686603854514,0.6743793216541931,0.7610382411339797,0.3396770089441379,0.1794197159963068,0,0,0.2247008004671064,Not-Spam
pass,pass,1,1,7,0.6478978936225559,5,0.7783964247889247,0.5806471214310017,0.2755693524238006,0.84783316479238,0.6117172491382886,1,1,0.7348750771350034,Spam
fail,pass,0,0,4,0.7329849845816279,4,0.4718712945649475,0.8813508977247375,0.8973420831005283,0.6381729577450014,0.3346567631871019,0,1,0.3214063134166041,Spam
pass,pass,0,0,0,0.9035839017789932,0,0.6286989261738051,0.7176615952651698,1.0,0.2886648812961072,0.1404555844009614,0,0,0.3378686644164287,Not-Spam
temperror,permerror,0,0,1,0.8493434285189101,1,0.9943723989881004,0.809513731058876,0.8523195222371096,0.2714662961186079,0.137992123200098,0,1,0.1865617802279863,Not-Spam
pass,pass,0,0,1,0.851199337139892,1,0.8650411553801743,0.964538969269242,0.7803806838928317,0.1977799931895251,0.1417162328811235,0,0,0.737652141419033,Not-Spam
fail,none,0,0,2,0.4353098616051606,1,0.3875633577866204,0.18114270245449,0.3079969451909211,0.7704960228300848,0.0982902327039988,0,1,0.9463979300929092,Spam
pass,pass,0,0,2,0.4896684067198717,2,0.6301475594886209,0.6598407302476597,0.8197364035140267,0.4079312587292897,0.3212025283146639,0,0,0.4308846210138968,Not-Spam
pass,none,1,0,10,0.0839586710454196,10,0.5850256658880678,0.3909770324247384,0.2846786213482107,0.5191714134930804,0.7821566934938496,1,1,0.4247782795708793,Spam
softfail,neutral,0,0,2,0.8624278813909022,2,0.8786457692593097,0.8677767839421691,0.8660301553672183,0.1199288065932304,0.0139995104639916,1,0,0.5273911933011326,Not-Spam
pass,pass,0,0,0,1.0,0,0.9806213668047784,0.7063218555368439,0.7261689946953995,0.1720339022873447,0.0381833713776273,0,0,0.82489788016412,Not-Spam
softfail,pass,0,0,4,0.9575682764260052,3,0.387705797893942,0.4325345517880574,0.4069658997252951,0.6149289988855707,0.3281014379935556,0,0,0.5024259107195561,Spam
pass,pass,1,0,3,0.6554008546640059,2,0.3853244467855087,0.3139281188030405,0.3028545390015969,0.607681203865678,0.0,0,0,0.6606005642476168,Spam
none,none,0,0,8,0.942600747963984,8,0.6294503602403538,0.5911963011976896,0.4097427401235047,0.4429452452941871,0.0892529472467202,0,0,0.1974202485633915,Not-Spam
fail,pass,0,0,3,0.5090517989166456,2,0.2033697867524482,0.3927431920665181,0.4653633974601516,0.4899044078508411,0.6153840685657734,0,0,0.6264038205230819,Spam
softfail,pass,0,0,6,0.4011711102344687,5,0.6531397753061533,0.542216856318363,0.6225121367548202,0.7956406056222488,0.3529176150554283,0,1,0.715335053203785,Spam
fail,fail,0,0,5,0.7793379941800047,5,0.4150169019626243,0.4306802967073921,0.5224027632144198,0.2158275311656254,0.012579159306585,0,0,0.4882630300281025,Not-Spam
pass,none,0,0,1,0.3544770642197047,1,0.4282805574396028,0.5497270219542386,0.7587814475430883,0.839889767347249,0.4350095689241063,1,0,0.7649229216754826,Spam
pass,pass,0,0,4,0.655951720583825,4,0.5569504989770585,0.4022769436635094,1.0,0.4283446145111658,0.2997031135760535,0,0,0.5086622642627333,Not-Spam
none,neutral,0,0,0,0.7963404752557298,0,0.7830302071202538,0.78315408740884,0.9041100109331146,0.2679941997928112,0.1472153110541293,0,0,0.4604623316317422,Not-Spam
fail,neutral,0,0,3,0.5247066945836274,2,0.3189694484187579,0.2418449789208248,0.3716664907506194,0.7302781773234132,0.4459296137148859,0,0,0.744076563948408,Spam
pass,pass,0,0,2,0.9132543360657468,1,0.7741591833656979,0.7801555212175579,0.8026785793135172,0.0833837235537214,0.0268611858297496,0,0,0.4092749345141627,Not-Spam
pass,pass,1,0,3,0.437923261115003,3,0.7989442078288312,0.8389945253512382,0.7353712487237162,0.6664733041362785,0.5766677280743441,0,0,0.8120474078976913,Spam
pass,pass,0,0,7,0.5554397821579585,7,0.2708295500228713,0.6413737072214128,0.740668630721959,0.1663796386521225,0.2258338650992365,0,0,0.5747256111152018,Not-Spam
pass,pass,0,1,6,0.5664885321197549,6,0.7157957602780953,0.909627731880496,0.527638127356803,0.8319236161112855,0.4247574447568484,1,1,0.8224465373582212,Spam
pass,neutral,1,0,2,0.5775024700254907,2,0.449437569535744,0.607385295236729,0.3350780545083384,0.6668988566364016,0.4281027832924421,0,1,0.3717498808381862,Spam
pass,pass,0,0,3,0.8398773591899208,3,0.8088812586783577,0.8412721339529922,0.8911511240795307,0.1628696963417023,0.1311329749107305,0,0,0.461675203891602,Not-Spam
pass,pass,0,0,7,0.5313177800824065,7,0.7517196834539013,0.6937595565880113,0.7407768874337632,0.5849533873976624,0.5225232596642158,0,1,0.9613748191750549,Spam
none,none,0,0,1,0.8405413076864006,1,0.5292902462201698,0.3456501623113056,1.0,0.354155051125143,0.2160666678479086,1,0,0.2232851881255258,Not-Spam
pass,pass,0,0,2,1.0,2,0.7550025857996453,1.0,0.7382094591008689,0.4255660255419601,0.0347832710605379,0,0,1.0,Not-Spam
fail,none,0,0,5,0.4967335515041128,5,0.5555692580572235,0.6075068705953736,0.5676294486814014,0.3975047983498606,0.2859186655382758,0,0,0.5676174574859033,Not-Spam
neutral,softfail,1,0,2,0.6297095619795697,2,0.5522872351030002,0.3727313093605217,0.4254099361433316,0.6799306554811335,0.2472313001636178,0,1,0.428258659006751,Spam
none,fail,0,0,1,0.362382753223216,1,0.4441233503826201,0.1358878094119259,0.7375305515196625,0.3722495617169559,0.4232651307454896,0,0,0.7664156080783441,Not-Spam
none,none,0,0,2,0.8292079235930155,2,0.6622417901117384,0.7514015926467574,0.8271685695398031,0.2293009088602688,0.0247128126850962,0,0,0.369685202778398,Not-Spam
softfail,fail,1,1,2,0.6374399493990045,1,0.2746590256901592,0.6227116491449011,0.6604383565366219,0.570390139573729,0.4041985443710609,0,0,0.4652818130376271,Spam
fail,none,0,1,4,0.0,4,0.6550419256469706,0.6093865129278108,0.2994889918838569,0.7831777731363014,0.1338573711663603,0,0,0.6248137269554168,Spam
pass,none,0,1,1,0.57853674787195,0,0.4903646558184825,0.2876517969884045,0.5578514414036828,0.6022327822743307,0.3133005911164165,0,1,0.6078493448827104,Spam
pass,pass,0,0,4,0.8110344461972454,4,1.0,0.8376204568800147,0.7625842107382296,0.2429799215258547,0.0695508805044914,0,0,0.537624937986485,Not-Spam
permerror,softfail,1,0,6,0.9078897530301002,6,0.5571917888514413,0.5722998106420101,0.2832133824617315,0.6887302331127523,0.3059455790141074,0,0,0.6426801744616796,Spam
none,none,0,0,3,0.6589069028784922,2,0.4133785714367567,0.398257798171081,0.8625664863279756,0.4480695351252873,0.1126001626184049,0,0,0.537594624140978,Not-Spam
pass,pass,0,0,1,0.7747349423231648,0,0.6823905568675562,0.7829141429642625,0.8386594847043979,0.0438194950602605,0.1857523681243229,0,0,0.4426946247145659,Not-Spam
neutral,permerror,0,0,0,0.7756178832790489,0,0.6646784236289086,0.8098323390900569,0.6559155851577944,0.1864178651894599,0.0351130145616349,1,0,0.7238929448881808,Not-Spam
fail,fail,0,0,5,0.6576516790255068,5,0.4108321512286614,0.7454064036195336,0.7740858155120597,0.7086568262438177,0.1212286142730155,0,0,0.5261874263368175,Spam
pass,pass,1,0,14,0.114426521514303,17,0.7054998293115018,0.5079824857345581,0.3501239778731479,0.3906606357026201,0.8790735033463576,1,0,0.5333131909820925,Spam
pass,none,0,0,0,0.1642638028336558,0,0.2780606971947602,0.0192646015352923,0.4296384179292491,0.7399065715759117,0.4218240367129269,1,0,0.7969614072280025,Spam
none,none,0,0,7,0.7104613444336274,6,0.2442344697364442,0.4268017995411411,0.3816360923820516,0.1660045654787272,0.0363711333835764,0,0,0.6304179526731378,Not-Spam
pass,fail,1,0,4,0.5223780181586185,4,0.8053992386536774,0.6139233319321225,0.636189898599642,0.5740099712649118,0.2222141893046391,0,0,0.5059858527892473,Spam
pass,pass,0,0,7,0.7106222286977516,7,0.6437498533834654,0.6593166697574647,0.0878604037070912,0.7854774710015732,0.7406027081780222,1,1,0.6686274750155212,Spam
fail,neutral,0,0,1,0.3113636759874486,0,0.3196882327181876,0.4854948950037107,0.525555569232436,0.6361798436135845,0.2121121827186556,0,0,0.6814371900947594,Spam
pass,pass,0,0,4,0.535236983963859,3,0.8584585264770694,0.6138992663749625,0.5337302735220391,0.8827494624990769,0.4226955551835218,0,0,0.7217236838118173,Spam
pass,none,1,0,11,0.5365315643846608,14,0.5722858199547353,0.2924855798820343,0.5921175790298192,0.4751923261731546,0.7402258447401048,1,1,1.0,Spam
fail,pass,1,0,2,0.9490147753761544,2,0.5399752159599682,0.0,0.568431775771516,0.7503026548640144,0.273946752996963,0,0,0.8720775262857188,Spam
pass,pass,0,0,3,0.5425891397764164,3,0.7423234802518126,0.3548694371946316,0.4713667332728936,0.6386997866969889,0.5388475727788117,1,0,0.6211775249901731,Spam
pass,pass,1,0,7,0.4852971958959143,6,0.7609238830889753,0.6002202707267031,0.4102183225373987,0.8937140306568437,0.5987172391165172,1,1,0.688489705952368,Spam
fail,fail,0,0,4,0.7798736726546877,3,0.2037671241891281,0.4423547852562299,0.6880524549681378,0.41728182076424,0.0888606334235781,0,0,0.7231859497815956,Not-Spam
fail,fail,0,0,4,1.0,4,0.239212737683446,0.1722955498927151,0.4499796274708641,0.3578541005472802,0.087887846528079,1,0,0.649726829199418,Not-Spam
softfail,pass,1,1,3,0.5547077796700268,2,0.678211606369291,0.3755129644016482,0.8107736932492859,0.5367484690899286,0.610274951315323,1,0,0.7831632159777774,Spam
neutral,fail,0,0,3,0.8660091315380762,3,0.5118320863989309,0.5502680890098154,0.6618471647452457,0.6955002225827176,0.1520764076979823,0,0,0.5651732472136717,Spam
temperror,fail,1,0,6,0.5307800295957404,5,0.4047971297295058,0.3934860417915963,0.6519785393453129,0.551672955332526,0.3842108800630089,0,0,0.820239109947584,Spam
